id,color,turn,p,i,d
10674,31,-5,-3.564,-1.86964,0
10675,31,-5,-3.564,-1.892735,0
10676,31,-5,-3.564,-1.91583,0
10677,31,-5,-3.564,-1.938924,0
10678,31,-5,-3.564,-1.962019,0
10679,31,-5,-3.564,-1.985114,0
10680,31,-5,-3.564,-2.008208,0
10681,31,-5,-3.564,-2.031303,0
10682,31,-5,-3.564,-2.054398,0
10683,30,3,-3.24,-2.076443,9.1125
10684,30,-5,-3.24,-2.097438,0
10685,30,-5,-3.24,-2.118433,0
10686,30,-5,-3.24,-2.139428,0
10687,30,-5,-3.24,-2.160424,0
10688,30,-5,-3.24,-2.181419,0
10689,30,-5,-3.24,-2.202414,0
10690,30,-5,-3.24,-2.223409,0
10691,30,-5,-3.24,-2.244404,0
10692,29,3,-2.916,-2.26435,9.1125
10693,29,-5,-2.916,-2.283245,0
10694,28,4,-2.592,-2.301091,9.1125
10695,28,-4,-2.592,-2.317887,0
10696,29,-4,-2.592,-2.334684,0
10697,29,-4,-2.592,-2.35148,0
10698,29,-14,-2.916,-2.369326,-9.1125
10699,29,-5,-2.916,-2.388221,0
10700,29,-5,-2.916,-2.407117,0
10701,29,-5,-2.916,-2.426012,0
10702,29,-5,-2.916,-2.444908,0
10703,31,-5,-2.916,-2.463804,0
10704,31,-14,-3.24,-2.483749,-9.1125
10705,31,-15,-3.564,-2.505794,-9.1125
10706,34,-15,-3.888,-2.529938,-9.1125
10707,34,-15,-4.212,-2.556182,-9.1125
10708,35,-16,-4.536,-2.584526,-9.1125
10709,34,-7,-4.536,-2.613919,0
10710,34,-7,-4.536,-2.643313,0
10711,38,-16,-4.86,-2.673756,-9.1125
10712,38,-17,-5.184,-2.706298,-9.1125
10713,38,-26,-5.832,-2.74199,-18.225
10714,38,-8,-5.832,-2.779781,0
10715,38,-8,-5.832,-2.817573,0
10716,38,-8,-5.832,-2.855364,0
10717,40,-8,-5.832,-2.893156,0
10718,39,-18,-6.156,-2.931997,-9.1125
10719,39,-9,-6.156,-2.971888,0
10720,39,-9,-6.156,-3.011779,0
10721,39,-9,-6.156,-3.05167,0
10722,41,-9,-6.156,-3.091561,0
10723,44,-28,-6.804,-3.133551,-18.225
10724,44,-28,-7.452,-3.17974,-18.225
10725,44,-20,-7.776,-3.229079,-9.1125
10726,44,-11,-7.776,-3.279468,0
10727,44,-11,-7.776,-3.329856,0
10728,43,-1,-7.452,-3.379195,9.1125
10729,44,-10,-7.452,-3.427484,0
10730,44,-10,-7.452,-3.475773,0
10731,44,-20,-7.776,-3.525111,-9.1125
10732,45,-11,-7.776,-3.5755,0
10733,45,-11,-7.776,-3.625888,0
10734,45,-20,-8.1,-3.677327,-9.1125
10735,46,-11,-8.1,-3.729815,0
10736,43,-2,-7.776,-3.781253,9.1125
10737,43,-11,-7.776,-3.831641,0
10738,43,-2,-7.452,-3.88098,9.1125
10739,42,-1,-7.128,-3.92822,9.1125
10740,42,-11,-7.128,-3.974409,0
10741,42,-11,-7.128,-4.020598,0
10742,42,-11,-7.128,-4.066788,0
10743,42,-11,-7.128,-4.112977,0
10744,42,-11,-7.128,-4.159166,0
10745,42,-11,-7.128,-4.205356,0
10746,42,-11,-7.128,-4.251545,0
10747,37,7,-6.48,-4.295635,18.225
10748,37,8,-5.832,-4.335526,18.225
10749,37,0,-5.508,-4.372268,9.1125
10750,37,-9,-5.508,-4.407959,0
10751,37,-9,-5.508,-4.443651,0
10752,37,-9,-5.508,-4.479343,0
10753,33,8,-4.86,-4.512935,18.225
10754,33,0,-4.536,-4.543378,9.1125
10755,33,0,-4.212,-4.571722,9.1125
10756,33,-8,-4.212,-4.599015,0
10757,33,-8,-4.212,-4.626309,0
10758,33,-8,-4.212,-4.653603,0
10759,32,0,-3.888,-4.679847,9.1125
10760,28,0,-3.564,-4.703991,9.1125
10761,27,10,-2.916,-4.724987,18.225
10762,27,11,-2.268,-4.741782,18.225
10763,27,-7,-2.268,-4.756479,0
10764,27,-7,-2.268,-4.771175,0
10765,27,-7,-2.268,-4.785872,0
10766,27,-7,-2.268,-4.800569,0
10767,27,-7,-2.268,-4.815265,0
10768,28,-7,-2.268,-4.829962,0
10769,26,-7,-2.268,-4.844658,0
10770,26,2,-1.944,-4.858305,9.1125
10771,26,-6,-1.944,-4.870903,0
10772,26,-6,-1.944,-4.8835,0
10773,25,2,-1.62,-4.895047,9.1125
10774,25,-6,-1.62,-4.905545,0
10775,25,-6,-1.62,-4.916043,0
10776,25,-6,-1.62,-4.926541,0
10777,25,-6,-1.62,-4.937038,0
10778,23,2,-1.296,-4.946486,9.1125
10779,24,-6,-1.296,-4.954884,0
10780,23,3,-0.972,-4.962233,9.1125
10781,23,-5,-0.972,-4.968531,0
10782,23,-5,-0.972,-4.97483,0
10783,25,-5,-0.972,-4.981128,0
10784,24,-15,-1.296,-4.988477,-9.1125
10785,24,-6,-1.296,-4.996874,0
10786,24,-6,-1.296,-5.005272,0
10787,24,-6,-1.296,-5.01367,0
10788,23,3,-0.972,-5.021019,9.1125
10789,23,-5,-0.972,-5.027318,0
10790,23,-6,-0.972,-5.033616,0
10791,23,-6,-0.972,-5.039915,0
10792,23,-6,-0.972,-5.046213,0
10793,23,-6,-0.972,-5.052512,0
10794,23,-6,-0.972,-5.05881,0
10795,23,-6,-0.972,-5.065109,0
10796,23,-6,-0.972,-5.071408,0
10797,23,-6,-0.972,-5.077706,0
10798,24,-6,-0.972,-5.084005,0
10799,24,-6,-0.972,-5.090303,0
10800,24,-15,-1.296,-5.097652,-9.1125
10801,25,-6,-1.296,-5.10605,0
10802,25,-6,-1.296,-5.114448,0
10803,25,-15,-1.62,-5.123895,-9.1125
10804,24,2,-1.296,-5.133343,9.1125
10805,22,2,-0.972,-5.140691,9.1125
10806,22,3,-0.648,-5.14594,9.1125
10807,22,-5,-0.648,-5.150139,0
10808,19,3,-0.324,-5.153288,9.1125
10809,19,3,0,-5.154338,9.1125
10810,19,4,0.324,-5.153288,9.1125
10811,19,-4,0.324,-5.151189,0
10812,19,-4,0.324,-5.14909,0
10813,19,-4,0.324,-5.14699,0
10814,19,-4,0.324,-5.144891,0
10815,15,14,0.972,-5.140692,18.225
10816,15,5,1.296,-5.133344,9.1125
10817,15,5,1.62,-5.123896,9.1125
10818,15,-3,1.62,-5.113398,0
10819,16,-3,1.62,-5.1029,0
10820,16,-3,1.62,-5.092402,0
10821,16,-12,1.296,-5.082955,-9.1125
10822,16,-3,1.296,-5.074557,0
10823,16,-3,1.296,-5.066159,0
10824,16,-3,1.296,-5.057761,0
10825,16,-3,1.296,-5.049363,0
10826,15,5,1.62,-5.039915,9.1125
10827,14,-3,1.62,-5.029417,0
10828,15,6,1.944,-5.01787,9.1125
10829,15,-3,1.944,-5.005272,0
10830,15,-12,1.62,-4.993725,-9.1125
10831,15,-3,1.62,-4.983227,0
10832,15,-3,1.62,-4.972729,0
10833,14,6,1.944,-4.961182,9.1125
10834,14,-3,1.944,-4.948585,0
10835,13,6,2.268,-4.934937,9.1125
10836,13,-2,2.268,-4.920241,0
10837,13,-2,2.268,-4.905545,0
10838,13,-2,2.268,-4.890848,0
10839,13,-2,2.268,-4.876152,0
10840,13,-2,2.268,-4.861455,0
10841,13,-2,2.268,-4.846758,0
10842,14,-2,2.268,-4.832062,0
10843,14,-2,2.268,-4.817365,0
10844,14,-11,1.944,-4.803718,-9.1125
10845,14,-2,1.944,-4.791121,0
10846,14,-2,1.944,-4.778524,0
10847,15,-2,1.944,-4.765926,0
10848,15,-2,1.944,-4.753329,0
10849,15,-12,1.62,-4.741782,-9.1125
10850,15,-3,1.62,-4.731284,0
10851,17,-3,1.62,-4.720786,0
10852,17,-12,1.296,-4.711339,-9.1125
10853,16,-3,1.296,-4.70294,0
10854,16,-3,1.296,-4.694542,0
10855,17,-3,1.296,-4.686144,0
10856,17,-3,1.296,-4.677747,0
10857,17,-12,0.972,-4.670398,-9.1125
10858,17,-3,0.972,-4.6641,0
10859,18,-3,0.972,-4.657801,0
10860,18,-3,0.972,-4.651503,0
10861,18,-13,0.648,-4.646254,-9.1125
10862,17,5,0.972,-4.641005,9.1125
10863,17,-3,0.972,-4.634706,0
10864,16,5,1.296,-4.627358,9.1125
10865,16,-3,1.296,-4.61896,0
10866,16,-3,1.296,-4.610562,0
10867,16,-3,1.296,-4.602164,0
10868,16,-3,1.296,-4.593766,0
10869,17,-3,1.296,-4.585368,0
10870,17,-3,1.296,-4.57697,0
10871,17,-12,0.972,-4.569622,-9.1125
10872,17,-3,0.972,-4.563323,0
10873,17,-3,0.972,-4.557024,0
10874,17,-3,0.972,-4.550726,0
10875,17,-3,0.972,-4.544427,0
10876,17,-3,0.972,-4.538129,0
10877,17,-3,0.972,-4.53183,0
10878,17,-3,0.972,-4.525531,0
10879,18,-3,0.972,-4.519233,0
10880,16,-3,0.972,-4.512934,0
10881,16,5,1.296,-4.505586,9.1125
10882,15,6,1.62,-4.496138,9.1125
10883,15,-2,1.62,-4.485641,0
10884,15,-2,1.62,-4.475142,0
10885,15,-2,1.62,-4.464645,0
10886,15,-2,1.62,-4.454147,0
10887,15,-2,1.62,-4.443649,0
10888,15,-2,1.62,-4.433151,0
10889,15,-2,1.62,-4.422653,0
10890,15,-2,1.62,-4.412156,0
10891,15,-2,1.62,-4.401658,0
10892,15,-2,1.62,-4.39116,0
10893,15,-2,1.62,-4.380662,0
10894,16,-2,1.62,-4.370164,0
10895,16,-2,1.62,-4.359666,0
10896,16,-12,1.296,-4.350219,-9.1125
10897,18,-3,1.296,-4.341821,0
10898,21,-21,0.648,-4.335522,-18.225
10899,21,-22,0,-4.333423,-18.225
10900,23,-13,-0.324,-4.334473,-9.1125
10901,23,-14,-0.648,-4.337622,-9.1125
10902,23,-14,-0.972,-4.34287,-9.1125
10903,23,-5,-0.972,-4.349169,0
10904,23,-5,-0.972,-4.355468,0
10905,27,-14,-1.296,-4.362816,-9.1125
10906,26,-15,-1.62,-4.372263,-9.1125
10907,26,-15,-1.944,-4.383811,-9.1125
10908,26,-6,-1.944,-4.396408,0
10909,27,-6,-1.944,-4.409006,0
10910,27,-6,-1.944,-4.421603,0
10911,27,-15,-2.268,-4.43525,-9.1125
10912,27,-6,-2.268,-4.449946,0
10913,27,-6,-2.268,-4.464643,0
10914,27,-6,-2.268,-4.479339,0
10915,27,-6,-2.268,-4.494036,0
10916,27,-6,-2.268,-4.508732,0
10917,28,-6,-2.268,-4.523429,0
10918,28,-6,-2.268,-4.538126,0
10919,29,-16,-2.592,-4.553872,-9.1125
10920,30,-16,-2.916,-4.571718,-9.1125
10921,30,-7,-2.916,-4.590614,0
10922,30,-16,-3.24,-4.610559,-9.1125
10923,30,-7,-3.24,-4.631555,0
10924,30,-7,-3.24,-4.65255,0
10925,30,-7,-3.24,-4.673545,0
10926,30,-7,-3.24,-4.69454,0
10927,27,1,-2.916,-4.714486,9.1125
10928,27,1,-2.592,-4.732332,9.1125
10929,27,2,-2.268,-4.748078,9.1125
10930,27,-7,-2.268,-4.762774,0
10931,27,-7,-2.268,-4.777471,0
10932,24,2,-1.944,-4.791118,9.1125
10933,22,12,-1.296,-4.801616,18.225
10934,22,12,-0.648,-4.807914,18.225
10935,20,3,-0.324,-4.811063,9.1125
10936,17,13,0.324,-4.811063,18.225
10937,17,4,0.648,-4.807914,9.1125
10938,17,5,0.972,-4.802666,9.1125
10939,15,5,1.296,-4.795317,9.1125
10940,15,5,1.62,-4.78587,9.1125
10941,15,-3,1.62,-4.775372,0
10942,15,-3,1.62,-4.764874,0
10943,15,-3,1.62,-4.754376,0
10944,14,6,1.944,-4.742828,9.1125
10945,14,-2,1.944,-4.730231,0
10946,14,-2,1.944,-4.717634,0
10947,13,6,2.268,-4.703987,9.1125
10948,13,-2,2.268,-4.689291,0
10949,13,-2,2.268,-4.674594,0
10950,12,7,2.592,-4.658848,9.1125
10951,13,-2,2.592,-4.642052,0
10952,13,-2,2.592,-4.625256,0
10953,12,-2,2.592,-4.60846,0
10954,12,-1,2.592,-4.591664,0
10955,12,-1,2.592,-4.574868,0
10956,11,7,2.916,-4.557022,9.1125
10957,11,-1,2.916,-4.538126,0
10958,11,-1,2.916,-4.51923,0
10959,10,7,3.24,-4.499285,9.1125
10960,10,-1,3.24,-4.47829,0
10961,10,-1,3.24,-4.457294,0
10962,10,-1,3.24,-4.436299,0
10963,10,-1,3.24,-4.415304,0
10964,10,-1,3.24,-4.394309,0
10965,10,-1,3.24,-4.373314,0
10966,10,-1,3.24,-4.352319,0
10967,10,-1,3.24,-4.331323,0
10968,9,8,3.564,-4.309278,9.1125
10969,11,-10,3.24,-4.287234,-9.1125
10970,11,-1,3.24,-4.266239,0
10971,11,-10,2.916,-4.246293,-9.1125
10972,11,-1,2.916,-4.227397,0
10973,11,-1,2.916,-4.208501,0
10974,11,-1,2.916,-4.189606,0
10975,11,-1,2.916,-4.17071,0
10976,11,-1,2.916,-4.151814,0
10977,10,8,3.24,-4.131869,9.1125
10978,10,0,3.24,-4.110874,0
10979,10,0,3.24,-4.089879,0
10980,10,0,3.24,-4.068883,0
10981,9,8,3.564,-4.046839,9.1125
10982,9,0,3.564,-4.023744,0
10983,10,0,3.564,-4.000649,0
10984,10,0,3.564,-3.977554,0
10985,11,-9,3.24,-3.955509,-9.1125
10986,11,0,3.24,-3.934514,0
10987,11,-10,2.916,-3.914569,-9.1125
10988,11,0,2.916,-3.895673,0
10989,11,0,2.916,-3.876778,0
10990,11,0,2.916,-3.857882,0
10991,11,0,2.916,-3.838987,0
10992,11,0,2.916,-3.820091,0
10993,11,0,2.916,-3.801195,0
10994,11,0,2.916,-3.7823,0
10995,11,0,2.916,-3.763404,0
10996,11,0,2.916,-3.744509,0
10997,11,0,2.916,-3.725613,0
10998,11,0,2.916,-3.706718,0
10999,11,0,2.916,-3.687822,0
11000,11,0,2.916,-3.668926,0
11001,11,0,2.916,-3.650031,0
11002,11,0,2.916,-3.631135,0
11003,11,0,2.916,-3.61224,0
11004,11,0,2.916,-3.593344,0
11005,12,0,2.916,-3.574449,0
11006,12,0,2.916,-3.555553,0
11007,12,-10,2.592,-3.537707,-9.1125
11008,11,8,2.916,-3.519861,9.1125
11009,11,0,2.916,-3.500966,0
11010,11,0,2.916,-3.48207,0
11011,11,0,2.916,-3.463175,0
11012,11,0,2.916,-3.444279,0
11013,11,0,2.916,-3.425384,0
11014,11,0,2.916,-3.406488,0
11015,11,0,2.916,-3.387592,0
11016,11,0,2.916,-3.368697,0
11017,11,0,2.916,-3.349801,0
11018,11,0,2.916,-3.330906,0
11019,10,9,3.24,-3.31096,9.1125
11020,10,0,3.24,-3.289965,0
11021,11,0,3.24,-3.26897,0
11022,10,0,3.24,-3.247975,0
11023,10,0,3.24,-3.226979,0
11024,10,0,3.24,-3.205984,0
11025,9,9,3.564,-3.183939,9.1125
11026,9,0,3.564,-3.160845,0
11027,8,9,3.888,-3.1367,9.1125
11028,8,0,3.888,-3.111506,0
11029,8,0,3.888,-3.086312,0
11030,7,10,4.212,-3.060068,9.1125
11031,8,1,4.212,-3.032774,0
11032,7,1,4.212,-3.00548,0
11033,7,1,4.212,-2.978186,0
11034,7,1,4.212,-2.950893,0
11035,7,1,4.212,-2.923599,0
11036,7,1,4.212,-2.896305,0
11037,7,1,4.212,-2.869011,0
11038,7,1,4.212,-2.841717,0
11039,7,1,4.212,-2.814424,0
11040,7,1,4.212,-2.78713,0
11041,7,1,4.212,-2.759836,0
11042,7,1,4.212,-2.732542,0
11043,7,1,4.212,-2.705249,0
11044,7,1,4.212,-2.677955,0
11045,7,1,4.212,-2.650661,0
11046,7,1,4.212,-2.623367,0
11047,7,1,4.212,-2.596073,0
11048,7,1,4.212,-2.56878,0
11049,7,1,4.212,-2.541486,0
11050,7,1,4.212,-2.514192,0
11051,7,1,4.212,-2.486898,0
11052,7,1,4.212,-2.459605,0
11053,8,1,4.212,-2.432311,0
11054,7,1,4.212,-2.405017,0
11055,7,1,4.212,-2.377723,0
11056,7,1,4.212,-2.350429,0
11057,7,1,4.212,-2.323136,0
11058,10,-7,3.888,-2.296891,-9.1125
11059,9,1,3.888,-2.271697,0
11060,9,-7,3.564,-2.247553,-9.1125
11061,10,1,3.564,-2.224458,0
11062,9,1,3.564,-2.201363,0
11063,10,1,3.564,-2.178268,0
11064,10,1,3.564,-2.155174,0
11065,7,1,3.564,-2.132079,0
11066,7,10,3.888,-2.107934,9.1125
11067,8,11,4.212,-2.08169,9.1125
11068,7,2,4.212,-2.054397,0
11069,7,2,4.212,-2.027103,0
11070,7,2,4.212,-1.999809,0
11071,6,11,4.536,-1.971465,9.1125
11072,4,12,4.86,-1.941022,9.1125
11073,4,12,5.184,-1.90848,9.1125
11074,3,12,5.508,-1.873838,9.1125
11075,3,3,5.508,-1.838146,0
11076,3,3,5.508,-1.802454,0
11077,3,3,5.508,-1.766762,0
11078,3,3,5.508,-1.73107,0
11079,3,3,5.508,-1.695378,0
11080,3,3,5.508,-1.659686,0
11081,3,3,5.508,-1.623995,0
11082,3,3,5.508,-1.588303,0
11083,3,3,5.508,-1.552611,0
11084,3,3,5.508,-1.516919,0
11085,3,4,5.508,-1.481227,0
11086,3,4,5.508,-1.445535,0
11087,3,4,5.508,-1.409843,0
11088,3,4,5.508,-1.374151,0
11089,2,13,5.832,-1.33741,9.1125
11090,2,4,5.832,-1.299618,0
11091,3,4,5.832,-1.261827,0
11092,3,4,5.832,-1.224036,0
11093,3,-4,5.508,-1.187294,-9.1125
11094,3,4,5.508,-1.151602,0
11095,3,4,5.508,-1.11591,0
11096,3,4,5.508,-1.080219,0
11097,3,4,5.508,-1.044527,0
11098,3,4,5.508,-1.008835,0
11099,3,4,5.508,-0.973143,0
11100,3,4,5.508,-0.937451,0
11101,3,4,5.508,-0.901759,0
11102,3,4,5.508,-0.866068,0
11103,3,4,5.508,-0.830376,0
11104,3,4,5.508,-0.794684,0
11105,3,4,5.508,-0.758992,0
11106,3,4,5.508,-0.7233,0
11107,3,4,5.508,-0.687608,0
11108,3,4,5.508,-0.651917,0
11109,3,4,5.508,-0.616225,0
11110,3,4,5.508,-0.580533,0
11111,3,4,5.508,-0.544841,0
11112,3,4,5.508,-0.509149,0
11113,3,5,5.508,-0.473458,0
11114,3,5,5.508,-0.437766,0
11115,3,5,5.508,-0.402074,0
11116,3,5,5.508,-0.366382,0
11117,3,5,5.508,-0.33069,0
11118,3,5,5.508,-0.294998,0
11119,4,5,5.508,-0.259306,0
11120,5,-4,5.184,-0.224664,-9.1125
11121,5,4,5.184,-0.191072,0
11122,5,-4,4.86,-0.158529,-9.1125
11123,6,4,4.86,-0.127037,0
11124,6,4,4.86,-0.095544,0
11125,6,-4,4.536,-0.065101,-9.1125
11126,7,4,4.536,-0.035708,0
11127,9,-4,4.212,-0.007364,-9.1125
11128,9,-5,3.888,0.01888,-9.1125
11129,11,-5,3.564,0.043024,-9.1125
11130,15,-15,2.916,0.06402,-18.225
11131,15,-15,2.268,0.080816,-18.225
11132,24,-44,0.648,0.090264,-45.5625
11133,26,-27,-0.324,0.091313,-27.3375
11134,30,-47,-1.944,0.083965,-45.5625
11135,35,-39,-3.24,0.067169,-36.450001
11136,40,-50,-4.86,0.040925,-45.5625
11137,44,-42,-6.156,0.005233,-36.450001
11138,49,-53,-7.776,-0.039907,-45.5625
11139,52,-45,-9.072001,-0.094494,-36.450001
11140,52,-37,-10.044001,-0.15643,-27.3375
11141,52,-19,-10.368,-0.222565,-9.1125
11142,52,-10,-10.368,-0.289749,0
11143,56,-20,-10.692,-0.357984,-9.1125
11144,56,-20,-11.016001,-0.428318,-9.1125
11145,56,-30,-11.664001,-0.501801,-18.225
11146,56,-12,-11.664001,-0.577384,0
11147,54,-2,-11.34,-0.651917,9.1125
11148,54,-2,-11.016001,-0.72435,9.1125
11149,54,-11,-11.016001,-0.795734,0
11150,55,-11,-11.016001,-0.867118,0
11151,55,-11,-11.016001,-0.938501,0
11152,55,-21,-11.34,-1.010935,-9.1125
11153,57,-12,-11.34,-1.084418,0
11154,58,-21,-11.664001,-1.158951,-9.1125
11155,58,-22,-11.988001,-1.235583,-9.1125
11156,57,-13,-11.988001,-1.313266,0
11157,57,-13,-11.988001,-1.390948,0
11158,57,-13,-11.988001,-1.46863,0
11159,57,-13,-11.988001,-1.546312,0
11160,58,-13,-11.988001,-1.623994,0
11161,58,-13,-11.988001,-1.701677,0
11162,59,-23,-12.312,-1.780409,-9.1125
11163,59,-14,-12.312,-1.860191,0
11164,60,-23,-12.636001,-1.941022,-9.1125
11165,61,-24,-12.960001,-2.023953,-9.1125
11166,62,-24,-13.284,-2.108984,-9.1125
11167,63,-24,-13.608001,-2.196114,-9.1125
11168,63,-15,-13.608001,-2.284294,0
11169,63,-25,-13.932,-2.373523,-9.1125
11170,63,-16,-13.932,-2.463803,0
11171,63,-16,-13.932,-2.554082,0
11172,63,-16,-13.932,-2.644361,0
11173,63,-16,-13.932,-2.734641,0
11174,63,-16,-13.932,-2.82492,0
11175,64,-16,-13.932,-2.915199,0
11176,64,-16,-13.932,-3.005479,0
11177,63,-17,-13.932,-3.095758,0
11178,60,-7,-13.608001,-3.184988,9.1125
11179,61,-7,-13.284,-3.272118,9.1125
11180,61,-7,-12.960001,-3.357148,9.1125
11181,59,-16,-12.960001,-3.441129,0
11182,59,-7,-12.636001,-3.52406,9.1125
11183,59,-16,-12.636001,-3.605942,0
11184,59,-16,-12.636001,-3.687823,0
11185,59,-16,-12.636001,-3.769704,0
11186,59,-16,-12.636001,-3.851586,0
11187,59,-16,-12.636001,-3.933467,0
11188,59,-16,-12.636001,-4.015348,0
11189,59,-16,-12.636001,-4.097229,0
11190,58,-7,-12.312,-4.178061,9.1125
11191,58,-16,-12.312,-4.257843,0
11192,53,2,-11.664001,-4.335525,18.225
11193,53,2,-11.016001,-4.409009,18.225
11194,53,-6,-10.692,-4.479342,9.1125
11195,53,-15,-10.692,-4.548626,0
11196,48,3,-10.044001,-4.615811,18.225
11197,48,4,-9.396,-4.678797,18.225
11198,48,-4,-9.072001,-4.738633,9.1125
11199,48,-13,-9.072001,-4.79742,0
11200,48,-13,-9.072001,-4.856207,0
11201,48,-13,-9.072001,-4.914994,0
11202,47,-4,-8.748,-4.97273,9.1125
11203,48,-13,-8.748,-5.029417,0
11204,48,-13,-8.748,-5.086104,0
11205,48,-23,-9.072001,-5.143841,-9.1125
11206,48,-14,-9.072001,-5.202628,0
11207,48,-14,-9.072001,-5.261415,0
11208,48,-14,-9.072001,-5.320201,0
11209,49,-14,-9.072001,-5.378988,0
11210,51,-23,-9.396,-5.438825,-9.1125
11211,51,-24,-9.72,-5.500761,-9.1125
11212,51,-24,-10.044001,-5.564795,-9.1125
11213,53,-15,-10.044001,-5.62988,0
11214,55,-34,-10.692,-5.697065,-18.225
11215,55,-25,-11.016001,-5.767399,-9.1125
11216,55,-26,-11.34,-5.839832,-9.1125
11217,55,-17,-11.34,-5.913316,0
11218,55,-17,-11.34,-5.986799,0
11219,55,-17,-11.34,-6.060283,0
11220,58,-26,-11.664001,-6.134816,-9.1125
11221,59,-27,-11.988001,-6.211448,-9.1125
11222,59,-27,-12.312,-6.29018,-9.1125
11223,57,-18,-12.312,-6.369962,0
11224,56,-9,-11.988001,-6.448694,9.1125
11225,56,-9,-11.664001,-6.525326,9.1125
11226,56,-18,-11.664001,-6.600909,0
11227,56,-18,-11.664001,-6.676492,0
11228,56,-18,-11.664001,-6.752074,0
11229,53,-9,-11.34,-6.826607,9.1125
11230,50,0,-10.692,-6.897991,18.225
11231,50,1,-10.044001,-6.965176,18.225
11232,50,-7,-9.72,-7.029211,9.1125
11233,50,-16,-9.72,-7.092196,0
11234,49,-7,-9.396,-7.154132,9.1125
11235,49,-16,-9.396,-7.215018,0
11236,49,-16,-9.396,-7.275905,0
11237,49,-16,-9.396,-7.336791,0
11238,49,-16,-9.396,-7.397677,0
11239,48,-7,-9.072001,-7.457513,9.1125
11240,49,-16,-9.072001,-7.5163,0
11241,49,-16,-9.072001,-7.575087,0
11242,50,-26,-9.396,-7.634923,-9.1125
11243,50,-17,-9.396,-7.69581,0
11244,50,-26,-9.72,-7.757746,-9.1125
11245,50,-17,-9.72,-7.820731,0
11246,54,-27,-10.044001,-7.884767,-9.1125
11247,55,-36,-10.692,-7.951951,-18.225
11248,55,-28,-11.016001,-8.022285,-9.1125
11249,55,-28,-11.34,-8.094718,-9.1125
11250,55,-19,-11.34,-8.168201,0
11251,55,-19,-11.34,-8.241685,0
11252,55,-19,-11.34,-8.315168,0
11253,59,-29,-11.664001,-8.389702,-9.1125
11254,60,-39,-12.312,-8.467383,-18.225
11255,60,-30,-12.636001,-8.548215,-9.1125
11256,60,-30,-12.960001,-8.631146,-9.1125
11257,61,-21,-12.960001,-8.715127,0
11258,61,-21,-12.960001,-8.799108,0
11259,61,-31,-13.284,-8.884138,-9.1125
11260,60,-12,-12.960001,-8.96917,9.1125
11261,58,-12,-12.636001,-9.052101,9.1125
11262,58,-12,-12.312,-9.132932,9.1125
11263,58,-21,-12.312,-9.212714,0
11264,58,-21,-12.312,-9.292496,0
11265,58,-21,-12.312,-9.372278,0
11266,57,-12,-11.988001,-9.45101,9.1125
11267,57,-21,-11.988001,-9.528692,0
11268,55,-12,-11.664001,-9.605325,9.1125
11269,55,-11,-11.34,-9.679858,9.1125
11270,55,-21,-11.34,-9.753341,0
11271,55,-21,-11.34,-9.826824,0
11272,55,-21,-11.34,-9.900307,0
11273,55,-21,-11.34,-9.973789,0
11274,55,-21,-11.34,-10.047273,0
11275,55,-21,-11.34,-10.120755,0
11276,55,-21,-11.34,-10.194239,0
11277,55,-21,-11.34,-10.267721,0
11278,55,-21,-11.34,-10.341204,0
11279,55,-21,-11.34,-10.414687,0
11280,55,-21,-11.34,-10.48817,0
11281,55,-21,-11.34,-10.561653,0
11282,56,-21,-11.34,-10.635136,0
11283,56,-22,-11.34,-10.708618,0
11284,56,-31,-11.664001,-10.783152,-9.1125
11285,56,-22,-11.664001,-10.858734,0
11286,57,-22,-11.664001,-10.934316,0
11287,57,-22,-11.664001,-11.009898,0
11288,57,-32,-11.988001,-11.086531,-9.1125
11289,57,-23,-11.988001,-11.164213,0
11290,57,-23,-11.988001,-11.241896,0
11291,58,-23,-11.988001,-11.319578,0
11292,58,-23,-11.988001,-11.397262,0
11293,58,-32,-12.312,-11.475993,-9.1125
11294,58,-23,-12.312,-11.555775,0
11295,58,-23,-12.312,-11.635557,0
11296,59,-24,-12.312,-11.715339,0
11297,59,-24,-12.312,-11.795121,0
11298,59,-33,-12.636001,-11.875952,-9.1125
11299,59,-24,-12.636001,-11.957833,0
11300,59,-24,-12.636001,-12.039715,0
11301,59,-24,-12.636001,-12.121596,0
11302,61,-24,-12.636001,-12.203478,0
11303,61,-34,-12.960001,-12.286409,-9.1125
11304,61,-34,-13.284,-12.37144,-9.1125
11305,61,-25,-13.284,-12.45752,0
11306,60,-16,-12.960001,-12.542551,9.1125
11307,60,-25,-12.960001,-12.626532,0
11308,60,-25,-12.960001,-12.710512,0
11309,60,-25,-12.960001,-12.794493,0
11310,60,-25,-12.960001,-12.878474,0
11311,61,-25,-12.960001,-12.962455,0
11312,61,-26,-12.960001,-13.046435,0
11313,61,-35,-13.284,-13.131466,-9.1125
11314,61,-26,-13.284,-13.217546,0
11315,61,-26,-13.284,-13.303626,0
11316,62,-26,-13.284,-13.389707,0
11317,63,-36,-13.608001,-13.476837,-9.1125
11318,63,-27,-13.608001,-13.565016,0
11319,63,-36,-13.932,-13.654245,-9.1125
11320,62,-18,-13.608001,-13.743476,9.1125
11321,62,-27,-13.608001,-13.831655,0
11322,62,-27,-13.608001,-13.919834,0
11323,63,-27,-13.608001,-14.008014,0
11324,63,-27,-13.608001,-14.096193,0
